campus_id|campus_name|district_name|rating|i1_target|i1_score|i2_target|i2_score|i3_target|i3_score|i4_target|i4_score|year
108801003|IGNITE PUBLIC SCH AND COMM SERV CT|IGNITE PUBLIC SCHOOLS AND COMMUNIT|A|30|56|.|.|11|31|33|87|2014
108801004|IGNITE PUBLIC SCH AND COMM SERV CT|IGNITE PUBLIC SCHOOLS AND COMMUNIT|A|30|39|.|.|11|22|33|83|2014
108801005|IGNITE PUBLIC SCH AND COMM SER CTR|IGNITE PUBLIC SCHOOLS AND COMMUNIT|I|30|27|.|.|11|15|33|95|2014
108801006|IGNITE PUB SCH AND COM SERV CTR AT|IGNITE PUBLIC SCHOOLS AND COMMUNIT|A|30|30|.|.|11|22|33|92|2014
108802101|HORIZON MONTESSORI|SOUTH TEXAS EDUCATIONAL TECHNOLOGI|M|55|79|33|46|28|38|12|37|2014
108802102|HORIZON MONTESSORI II|SOUTH TEXAS EDUCATIONAL TECHNOLOGI|I|55|67|33|27|28|38|12|17|2014
108802103|HORIZON MONTESSORI III|SOUTH TEXAS EDUCATIONAL TECHNOLOGI|I|55|60|33|43|28|31|12|11|2014
108804001|MIDVALLEY ACADEMY-MERCEDES CHARTER|MIDVALLEY ACADEMY CHARTER DISTRICT|A|30|49|.|.|11|28|33|100|2014
108804002|MIDVALLEY ACADEMY-MCALLEN CHARTER|MIDVALLEY ACADEMY CHARTER DISTRICT|A|30|38|.|.|11|25|33|100|2014
108804003|MIDVALLEY ACADEMY-SAN BENITO CHART|MIDVALLEY ACADEMY CHARTER DISTRICT|A|30|45|.|.|11|31|33|100|2014
108807001|IDEA COLLEGE PREP|IDEA PUBLIC SCHOOLS|M|55|84|.|.|31|52|57|81|2014
108807002|IDEA QUEST COLLEGE PREPARATORY|IDEA PUBLIC SCHOOLS|M|55|87|.|.|31|54|57|84|2014
108807003|IDEA FRONTIER COLLEGE PREPARATORY|IDEA PUBLIC SCHOOLS|M|55|90|.|.|31|54|57|83|2014
108807004|IDEA COLLEGE PREPARATORY MISSION|IDEA PUBLIC SCHOOLS|M|55|78|.|.|31|43|57|75|2014
108807005|IDEA COLLEGE PREPARATORY SAN BENIT|IDEA PUBLIC SCHOOLS|M|55|86|.|.|31|50|57|80|2014
108807006|IDEA COLLEGE PREPARATORY SAN JUAN|IDEA PUBLIC SCHOOLS|M|55|77|.|.|31|43|57|78|2014
108807007|IDEA COLLEGE PREPARATORY ALAMO|IDEA PUBLIC SCHOOLS|M|55|80|.|.|31|46|21|40|2014
108807008|IDEA COLLEGE PREPARATORY PHARR|IDEA PUBLIC SCHOOLS|M|55|82|28|38|27|48|13|45|2014
108807009|IDEA EDINBURG COLLEGE PREPARATORY|IDEA PUBLIC SCHOOLS|M|55|87|28|37|27|50|13|44|2014
108807010|IDEA COLLEGE PREP WESLACO|IDEA PUBLIC SCHOOLS|M|55|83|28|34|27|47|13|41|2014
108807011|IDEA MCALLEN COLLEGE PREPARATORY|IDEA PUBLIC SCHOOLS|M|55|91|28|40|27|54|13|43|2014
108807012|IDEA BROWNSVILLE COLLEGE PREPARATO|IDEA PUBLIC SCHOOLS|M|55|86|28|33|27|50|13|42|2014
108807020|IDEA CARVER COLLEGE PREPARATORY|IDEA PUBLIC SCHOOLS|I|55|74|28|26|27|39|13|24|2014
108807021|IDEA SOUTH FLORES COLLEGE PREPARAT|IDEA PUBLIC SCHOOLS|M|55|79|28|40|27|47|13|28|2014
108807035|IDEA ALLAN COLLEGE PREPARATORY|IDEA PUBLIC SCHOOLS|M|55|80|28|37|27|44|13|33|2014
108807101|IDEA ACADEMY|IDEA PUBLIC SCHOOLS|M|55|72|33|50|28|40|12|31|2014
108807102|IDEA QUEST ACADEMY|IDEA PUBLIC SCHOOLS|M|55|86|33|56|28|48|12|40|2014
108807103|IDEA FRONTIER ACADEMY|IDEA PUBLIC SCHOOLS|M|55|83|33|66|28|45|12|36|2014
108807104|IDEA ACADEMY MISSION|IDEA PUBLIC SCHOOLS|M|55|74|33|62|28|41|12|33|2014
108807105|IDEA ACADEMY SAN BENITO|IDEA PUBLIC SCHOOLS|M|55|73|33|54|28|40|12|35|2014
108807106|IDEA ACADEMY SAN JUAN|IDEA PUBLIC SCHOOLS|M|55|75|33|46|28|45|12|36|2014
108807107|IDEA ACADEMY ALAMO|IDEA PUBLIC SCHOOLS|M|55|88|33|.|28|54|12|40|2014
108807108|IDEA ACADEMY PHARR|IDEA PUBLIC SCHOOLS|M|55|79|33|.|28|41|12|13|2014
108807109|IDEA EDINBURG ACADEMY|IDEA PUBLIC SCHOOLS|M|55|90|33|50|28|55|12|51|2014
108807110|IDEA ACADEMY WESLACO|IDEA PUBLIC SCHOOLS|M|55|81|33|50|28|50|12|44|2014
108807111|IDEA MCALLEN ACADEMY|IDEA PUBLIC SCHOOLS|M|55|92|33|.|28|64|12|50|2014
108807112|IDEA BROWNSVILLE ACADEMY|IDEA PUBLIC SCHOOLS|M|55|92|33|.|28|61|12|48|2014
108807120|IDEA CARVER ACADEMY|IDEA PUBLIC SCHOOLS|M|55|75|33|51|28|41|12|29|2014
108807121|IDEA SOUTH FLORES ACADEMY|IDEA PUBLIC SCHOOLS|Z|55|.|33|.|28|.|.|.|2014
108807135|IDEA ALLAN ACADEMY|IDEA PUBLIC SCHOOLS|M|55|65|33|.|28|38|12|24|2014
108808101|VANGUARD ACADEMY|VANGUARD ACADEMY|M|55|89|.|.|31|54|57|81|2014
108808103|VANGUARD ACADEMY EL II|VANGUARD ACADEMY|M|55|85|33|50|28|52|12|44|2014
108808104|VANGUARD ACADEMY EL III|VANGUARD ACADEMY|M|55|72|33|40|28|37|12|21|2014
108809001|EXCELLENCE IN LEADERSHIP ACADEMY|EXCELLENCE IN LEADERSHIP ACADEMY|I|55|35|33|23|28|16|12|6|2014
108902001|DONNA H S|DONNA ISD|M|55|66|.|.|31|38|57|64|2014
108902003|HIDALGO CO J J A E P|DONNA ISD|X|55|.|.|.|31|.|.|.|2014
108902006|3D ACADEMY|DONNA ISD|Z|30|.|.|.|11|.|45|100|2014
108902007|DONNA NORTH H S|DONNA ISD|M|55|57|.|.|31|35|21|22|2014
108902008|EXCEL ACADEMY CAMPUS|DONNA ISD|I|30|37|.|.|11|24|33|1|2014
108902045|A P SOLIS MIDDLE|DONNA ISD|M|55|64|28|39|27|34|13|18|2014
108902046|VETERANS MIDDLE|DONNA ISD|M|55|55|28|35|27|27|13|15|2014
108902047|DORA M SAUCEDA MIDDLE|DONNA ISD|M|55|57|28|35|27|29|13|14|2014
108902048|W A TODD MIDDLE|DONNA ISD|I|55|52|28|31|27|25|13|14|2014
108902102|GUZMAN EL|DONNA ISD|M|55|69|33|45|28|41|12|26|2014
108902103|T PRICE EL|DONNA ISD|I|55|58|33|32|28|31|12|12|2014
108902104|A M OCHOA EL|DONNA ISD|M|55|63|33|39|28|34|12|21|2014
108902105|RUNN EL|DONNA ISD|M|55|63|33|48|28|37|12|18|2014
108902106|C STAINKE EL|DONNA ISD|M|55|68|33|46|28|38|12|25|2014
108902109|J W CACERES EL|DONNA ISD|M|55|65|33|43|28|34|12|24|2014
108902111|M RIVAS EL|DONNA ISD|I|55|49|33|41|28|27|12|13|2014
108902112|CAPT D SALINAS II EL|DONNA ISD|M|55|61|33|41|28|33|12|21|2014
108902113|PATRICIA S GARZA EL|DONNA ISD|M|55|56|33|37|28|31|12|16|2014
108902114|MARIA ALICIA P MUNOZ EL|DONNA ISD|M|55|55|33|38|28|31|12|13|2014
108902115|LE NOIR EL|DONNA ISD|M|55|69|33|45|28|38|12|21|2014
108902116|DANIEL SINGLETERRY SR|DONNA ISD|M|55|57|33|35|28|31|12|14|2014
108902117|ELOY GARZA SALAZAR EL|DONNA ISD|M|55|71|33|43|28|38|12|22|2014
108902118|JULIAN S ADAME|DONNA ISD|M|55|68|33|43|28|39|12|25|2014
108903001|EDCOUCH-ELSA H S|EDCOUCH-ELSA ISD|M|55|68|.|.|31|40|57|66|2014
108903004|EDCOUCH-ELSA H S ACADEMY|EDCOUCH-ELSA ISD|A|30|57|.|.|11|.|.|.|2014
108903041|CARLOS TRUAN J H|EDCOUCH-ELSA ISD|M|55|58|28|37|27|29|13|20|2014
108903042|DAVID YBARRA MIDDLE SCHOOL|EDCOUCH-ELSA ISD|M|55|68|28|37|27|37|13|19|2014
108903102|SANTIAGO GARCIA EL|EDCOUCH-ELSA ISD|M|55|65|33|38|28|37|12|18|2014
108903103|KENNEDY EL|EDCOUCH-ELSA ISD|M|55|77|33|47|28|46|12|35|2014
108903104|RUBEN C RODRIGUEZ ELEMENTARY|EDCOUCH-ELSA ISD|M|55|58|33|36|28|32|12|12|2014
108903105|L B J EL|EDCOUCH-ELSA ISD|M|55|73|33|41|28|42|12|24|2014
108903106|JORGE R GUTIERREZ EARLY CHILDHOOD|EDCOUCH-ELSA ISD|M|.|.|33|.|.|.|.|.|2014
108904001|EDINBURG H S|EDINBURG CISD|M|55|71|.|.|31|40|57|65|2014
108904002|ECONOMEDES H S|EDINBURG CISD|M|55|62|.|.|31|35|57|63|2014
108904003|EDINBURG NORTH H S|EDINBURG CISD|M|55|74|.|.|31|41|57|68|2014
108904006|ROBERT R VELA H S|EDINBURG CISD|M|55|81|.|.|31|44|57|66|2014
108904039|J J A E P|EDINBURG CISD|X|55|.|.|.|31|.|.|.|2014
108904040|JUVENILE DETENTION CTR|EDINBURG CISD|X|55|13|.|.|31|.|.|.|2014
108904043|B L GARZA MIDDLE SCHOOL|EDINBURG CISD|M|55|76|28|35|27|40|13|30|2014
108904044|SOUTH MIDDLE|EDINBURG CISD|M|55|82|28|39|27|44|13|57|2014
108904045|MEMORIAL MIDDLE SCHOOL|EDINBURG CISD|M|55|73|28|35|27|37|13|26|2014
108904046|FRANCISCO BARRIENTES MIDDLE|EDINBURG CISD|M|55|72|28|32|27|36|13|24|2014
108904047|BETTY HARWELL MIDDLE|EDINBURG CISD|M|55|69|28|37|27|36|13|22|2014
108904048|ELIAS LONGORIA SR MIDDLE|EDINBURG CISD|M|55|71|28|32|27|36|13|28|2014
108904101|AUSTIN ELEM|EDINBURG CISD|M|55|92|33|61|28|59|12|58|2014
108904102|BREWSTER EL|EDINBURG CISD|M|55|73|33|43|28|38|12|32|2014
108904103|HARGILL EL|EDINBURG CISD|M|55|80|33|57|28|46|12|28|2014
108904104|BETTS EL|EDINBURG CISD|M|55|82|33|50|28|49|12|42|2014
108904105|JEFFERSON ELEM|EDINBURG CISD|M|55|93|33|57|28|56|12|63|2014
108904106|TREVINO EL|EDINBURG CISD|M|55|94|33|48|28|57|12|60|2014
108904107|LEE EL|EDINBURG CISD|M|55|72|33|45|28|41|12|29|2014
108904108|LINCOLN EL|EDINBURG CISD|M|55|85|33|66|28|53|12|44|2014
108904109|GUERRA EL|EDINBURG CISD|M|55|91|33|63|28|55|12|48|2014
108904110|ZAVALA ELEM|EDINBURG CISD|M|55|79|33|51|28|45|12|36|2014
108904111|TRAVIS EL|EDINBURG CISD|M|55|77|33|47|28|43|12|25|2014
108904112|FREDDY GONZALEZ EL|EDINBURG CISD|M|55|84|33|56|28|44|12|38|2014
108904113|L B JOHNSON EL|EDINBURG CISD|M|55|90|33|71|28|52|12|44|2014
108904114|CANTERBURY ELEM|EDINBURG CISD|M|55|92|33|58|28|59|12|60|2014
108904115|MONTE CRISTO EL|EDINBURG CISD|M|55|76|33|49|28|44|12|35|2014
108904116|ESCANDON EL|EDINBURG CISD|M|55|88|33|58|28|53|12|39|2014
108904117|DE LA VINA ELEM|EDINBURG CISD|M|55|78|33|53|28|42|12|32|2014
108904118|SAN CARLOS EL|EDINBURG CISD|M|55|87|33|58|28|53|12|46|2014
108904119|TRUMAN EL|EDINBURG CISD|M|55|90|33|53|28|53|12|43|2014
108904120|EISENHOWER EL|EDINBURG CISD|M|55|76|33|53|28|42|12|35|2014
108904121|JOHN F KENNEDY EL|EDINBURG CISD|M|55|76|33|53|28|43|12|31|2014
108904122|CANO-GONZALEZ ELEM|EDINBURG CISD|M|55|78|33|55|28|45|12|39|2014
108904123|CAVAZOS EL|EDINBURG CISD|M|55|83|33|49|28|46|12|32|2014
108904124|VILLARREAL EL|EDINBURG CISD|M|55|74|33|50|28|43|12|38|2014
108904125|CARMEN V AVILA EL|EDINBURG CISD|M|55|90|33|61|28|63|12|67|2014
108904126|ANNE L MAGEE EL|EDINBURG CISD|M|55|87|33|63|28|55|12|45|2014
108904127|DR THOMAS ESPARZA EL|EDINBURG CISD|M|55|84|33|55|28|52|12|42|2014
108904128|DR KAY TEER CRAWFORD EL|EDINBURG CISD|M|55|82|33|52|28|49|12|42|2014
108904129|ALFONSO RAMIREZ EL|EDINBURG CISD|M|55|85|33|58|28|50|12|43|2014
108904130|R C FLORES-MARK A ZAPATA EL|EDINBURG CISD|M|55|86|33|58|28|52|12|45|2014
108904131|MACARIA DELA GARZA GORENA EL|EDINBURG CISD|M|55|77|33|49|28|40|12|30|2014
108905001|HIDALGO EARLY COLLEGE H S|HIDALGO ISD|M|55|66|.|.|31|38|57|66|2014
108905002|HIDALGO ACADEMY|HIDALGO ISD|Z|30|.|.|.|11|.|45|100|2014
108905005|HIDALGO J J A E P|HIDALGO ISD|X|55|.|.|.|31|.|.|.|2014
108905041|DIAZ J H|HIDALGO ISD|M|55|63|28|34|27|32|13|20|2014
108905101|HIDALGO EL|HIDALGO ISD|M|55|66|33|53|28|40|12|27|2014
108905102|KELLY EL|HIDALGO ISD|M|55|64|33|45|28|36|12|35|2014
108905103|DR ALEJO SALINAS JR EL|HIDALGO ISD|M|55|74|33|51|28|39|12|36|2014
108905104|HIDALGO PARK EL|HIDALGO ISD|M|55|62|33|37|28|35|12|29|2014
108906001|MCALLEN H S|MCALLEN ISD|M|55|74|.|.|31|43|57|70|2014
108906002|MEMORIAL H S|MCALLEN ISD|M|55|76|.|.|31|43|57|74|2014
108906005|INSTR/GUID CENTER|MCALLEN ISD|X|55|.|.|.|31|.|.|.|2014
108906006|ROWE H S|MCALLEN ISD|M|55|78|.|.|31|43|57|74|2014
108906007|LAMAR ACADEMY|MCALLEN ISD|A|30|85|.|.|11|43|33|100|2014
108906009|SOUTHWEST KEY PROGRAM|MCALLEN ISD|X|55|.|.|.|31|.|.|.|2014
108906011|ACHIEVE EARLY COLLEGE H S|MCALLEN ISD|M|55|97|.|.|31|57|57|86|2014
108906042|TRAVIS MIDDLE|MCALLEN ISD|M|55|55|28|32|27|28|13|15|2014
108906043|LINCOLN MIDDLE|MCALLEN ISD|M|55|60|28|33|27|29|13|14|2014
108906044|BROWN MIDDLE|MCALLEN ISD|M|55|56|28|29|27|27|13|16|2014
108906045|MORRIS MIDDLE|MCALLEN ISD|M|55|79|28|38|27|42|13|46|2014
108906046|DE LEON MIDDLE|MCALLEN ISD|M|55|72|28|36|27|40|13|31|2014
108906047|CATHEY MIDDLE|MCALLEN ISD|M|55|84|28|42|27|47|13|54|2014
108906048|MICHAEL E FOSSUM MIDDLE|MCALLEN ISD|M|55|84|28|40|27|47|13|44|2014
108906101|ALVAREZ EL|MCALLEN ISD|M|55|84|33|57|28|47|12|34|2014
108906103|BONHAM EL|MCALLEN ISD|M|55|75|33|60|28|45|12|30|2014
108906106|HOUSTON EL|MCALLEN ISD|M|55|80|33|51|28|48|12|26|2014
108906107|JACKSON EL|MCALLEN ISD|M|55|82|33|54|28|49|12|40|2014
108906108|NAVARRO EL|MCALLEN ISD|M|55|78|33|57|28|46|12|26|2014
108906111|MILAM EL|MCALLEN ISD|M|55|90|33|58|28|53|12|54|2014
108906112|WILSON EL|MCALLEN ISD|M|55|77|33|49|28|41|12|27|2014
108906114|FIELDS EL|MCALLEN ISD|M|55|77|33|57|28|43|12|32|2014
108906116|SEGUIN EL|MCALLEN ISD|M|55|79|33|61|28|47|12|35|2014
108906119|ESCANDON EL|MCALLEN ISD|M|55|70|33|41|28|39|12|26|2014
108906120|RAYBURN ELEMENTARY|MCALLEN ISD|M|55|85|33|51|28|47|12|40|2014
108906121|ROOSEVELT EL|MCALLEN ISD|M|55|71|33|51|28|40|12|30|2014
108906122|GARZA EL|MCALLEN ISD|M|55|82|33|54|28|48|12|45|2014
108906123|MCAULIFFE EL|MCALLEN ISD|M|55|77|33|50|28|46|12|29|2014
108906124|GONZALEZ ELEMENTARY|MCALLEN ISD|M|55|91|33|56|28|56|12|71|2014
108906126|CASTANEDA EL|MCALLEN ISD|M|55|81|33|51|28|45|12|41|2014
108906127|BLANCA E SANCHEZ|MCALLEN ISD|M|55|89|33|56|28|53|12|54|2014
108906128|DR PABLO PEREZ|MCALLEN ISD|M|55|83|33|46|28|45|12|51|2014
108906129|LUCILE HENDRICKS EL|MCALLEN ISD|M|55|79|33|49|28|45|12|31|2014
108906130|THIGPEN-ZAVALA EL|MCALLEN ISD|M|55|78|33|53|28|45|12|36|2014
108907001|MERCEDES H S|MERCEDES ISD|M|55|65|.|.|31|37|57|68|2014
108907002|MERCEDES ACADEMIC ACADEMY|MERCEDES ISD|A|30|40|.|.|11|35|45|100|2014
108907004|MERCEDES DAEP|MERCEDES ISD|X|55|.|.|.|31|.|.|.|2014
108907006|MERCEDES EARLY COLLEGE ACADEMY|MERCEDES ISD|M|55|91|.|.|31|49|57|76|2014
108907041|MERCEDES J H|MERCEDES ISD|M|55|61|28|37|27|31|13|22|2014
108907102|TAYLOR EL|MERCEDES ISD|M|55|66|33|45|28|36|12|18|2014
108907103|TRAVIS EL|MERCEDES ISD|M|55|78|33|44|28|44|12|27|2014
108907106|MERCEDES EARLY CHILDHOOD CENTER|MERCEDES ISD|M|.|.|33|.|.|.|.|.|2014
108907107|RUBEN HINOJOSA EL|MERCEDES ISD|M|55|64|33|45|28|34|12|21|2014
108907108|JOHN F KENNEDY|MERCEDES ISD|I|55|69|28|24|27|39|13|20|2014
108907109|NORTH EL|MERCEDES ISD|M|55|60|33|43|28|34|12|18|2014
108908001|MISSION H S|MISSION CISD|M|55|61|.|.|31|33|57|63|2014
108908002|VETERANS MEMORIAL H S|MISSION CISD|M|55|69|.|.|31|38|57|68|2014
108908003|MISSION OPTIONS ACADEMY|MISSION CISD|I|30|18|.|.|11|17|45|30|2014
108908004|MISSION COLLEGIATE H S|MISSION CISD|M|55|87|.|.|31|42|21|55|2014
108908038|HIDALGO CO J J A E P|MISSION CISD|X|55|.|.|.|31|.|.|.|2014
108908039|ROOSEVELT ALTERNATIVE SCHOOL|MISSION CISD|X|55|.|.|.|31|.|.|.|2014
108908041|MISSION J H|MISSION CISD|M|55|72|28|32|27|34|13|30|2014
108908042|WHITE J H|MISSION CISD|M|55|61|28|31|27|30|13|20|2014
108908043|ALTON MEMORIAL JR HIGH|MISSION CISD|M|55|70|28|35|27|38|13|29|2014
108908044|RAFAEL A CANTU J H|MISSION CISD|M|55|66|28|34|27|33|13|25|2014
108908101|BRYAN EL|MISSION CISD|M|55|79|33|52|28|44|12|42|2014
108908102|CASTRO EL|MISSION CISD|M|55|71|33|49|28|40|12|27|2014
108908104|MARCELL EL|MISSION CISD|M|55|74|33|47|28|44|12|36|2014
108908105|PEARSON EL|MISSION CISD|M|55|72|33|51|28|44|12|42|2014
108908107|ALTON EL|MISSION CISD|M|55|74|33|50|28|40|12|28|2014
108908108|CANTU EL|MISSION CISD|M|55|67|33|43|28|37|12|28|2014
108908109|LEAL EL|MISSION CISD|M|55|82|33|56|28|49|12|39|2014
108908110|MIMS EL|MISSION CISD|M|55|84|33|46|28|46|12|47|2014
108908111|OLLIE O'GRADY EL|MISSION CISD|M|55|69|33|39|28|39|12|34|2014
108908112|CARL C WAITZ EL|MISSION CISD|M|55|76|33|46|28|42|12|32|2014
108908113|SALINAS EL|MISSION CISD|M|55|82|33|53|28|45|12|28|2014
108908114|RAQUEL CAVAZOS EL|MISSION CISD|M|55|81|33|56|28|48|12|38|2014
108908115|HURLA M MIDKIFF EL|MISSION CISD|M|55|89|33|49|28|52|12|52|2014
108908116|HILDA C ESCOBAR/ALICIA C RIOS EL|MISSION CISD|M|55|66|33|42|28|36|12|27|2014
108909001|PSJA H S|PHARR-SAN JUAN-ALAMO ISD|M|55|60|.|.|31|35|57|68|2014
108909002|PSJA MEMORIAL H S|PHARR-SAN JUAN-ALAMO ISD|M|55|58|.|.|31|35|57|66|2014
108909003|PSJA NORTH H S|PHARR-SAN JUAN-ALAMO ISD|M|55|58|.|.|31|33|57|64|2014
108909004|STUDENT ALTER PROG|PHARR-SAN JUAN-ALAMO ISD|X|55|.|.|.|31|.|.|.|2014
108909005|PSJA SONIA M SOTOMAYOR H S|PHARR-SAN JUAN-ALAMO ISD|A|30|31|.|.|11|18|33|100|2014
108909006|ELVIS J BALLEW H S|PHARR-SAN JUAN-ALAMO ISD|A|30|30|.|.|11|17|33|99|2014
108909007|PSJA SOUTHWEST EARLY COLLEGE H S|PHARR-SAN JUAN-ALAMO ISD|I|55|53|.|.|31|31|21|20|2014
108909008|COLLEGE CAREER & TECHNOLOGY ACAD|PHARR-SAN JUAN-ALAMO ISD|Z|30|.|.|.|11|.|45|100|2014
108909009|PSJA THOMAS JEFFERSON ECHS|PHARR-SAN JUAN-ALAMO ISD|M|55|88|.|.|31|47|57|80|2014
108909011|BUELL CENTRAL DAEP|PHARR-SAN JUAN-ALAMO ISD|X|55|.|.|.|31|.|.|.|2014
108909041|AUSTIN MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|57|28|33|27|28|13|20|2014
108909042|ALAMO MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|60|28|32|27|29|13|17|2014
108909043|LYNDON B JOHNSON MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|62|28|32|27|32|13|21|2014
108909044|LIBERTY MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|61|28|35|27|30|13|20|2014
108909045|R YZAGUIRRE MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|57|28|30|27|28|13|20|2014
108909046|KENNEDY MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|57|28|29|27|28|13|19|2014
108909047|JAIME ESCALANTE MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|56|28|34|27|28|13|16|2014
108909048|AUDIE MURPHY MIDDLE|PHARR-SAN JUAN-ALAMO ISD|M|55|61|28|36|27|31|13|19|2014
108909101|JOHN MCKEEVER EL|PHARR-SAN JUAN-ALAMO ISD|M|55|79|33|52|28|46|12|38|2014
108909102|D U BUCKNER EL|PHARR-SAN JUAN-ALAMO ISD|M|55|77|33|49|28|44|12|34|2014
108909106|JOHN DOEDYNS EL|PHARR-SAN JUAN-ALAMO ISD|M|55|83|33|51|28|52|12|37|2014
108909107|GERALDINE PALMER EL|PHARR-SAN JUAN-ALAMO ISD|M|55|73|33|54|28|42|12|33|2014
108909108|HENRY FORD EL|PHARR-SAN JUAN-ALAMO ISD|M|55|84|33|49|28|48|12|41|2014
108909110|ZEFERINO FARIAS EL|PHARR-SAN JUAN-ALAMO ISD|M|55|74|33|48|28|43|12|30|2014
108909111|NAPPER EL|PHARR-SAN JUAN-ALAMO ISD|M|55|66|33|40|28|35|12|20|2014
108909112|ALFRED SORENSEN EL|PHARR-SAN JUAN-ALAMO ISD|M|55|74|33|52|28|42|12|34|2014
108909113|AIDA C ESCOBAR EL|PHARR-SAN JUAN-ALAMO ISD|M|55|86|33|54|28|51|12|45|2014
108909115|RAUL LONGORIA EL|PHARR-SAN JUAN-ALAMO ISD|M|55|74|33|46|28|44|12|33|2014
108909116|DANIEL RAMIREZ EL|PHARR-SAN JUAN-ALAMO ISD|I|55|52|33|37|28|29|12|21|2014
108909117|KELLY-PHARR EL|PHARR-SAN JUAN-ALAMO ISD|M|55|71|33|54|28|40|12|29|2014
108909118|AMANDA GARZA-PENA EL|PHARR-SAN JUAN-ALAMO ISD|M|55|61|33|41|28|36|12|20|2014
108909119|EDITH & ETHEL CARMAN EL|PHARR-SAN JUAN-ALAMO ISD|M|55|76|33|51|28|45|12|36|2014
108909120|ARNOLDO CANTU SR EL|PHARR-SAN JUAN-ALAMO ISD|M|55|82|33|54|28|49|12|43|2014
108909121|SANTOS LIVAS EL|PHARR-SAN JUAN-ALAMO ISD|M|55|80|33|49|28|44|12|34|2014
108909122|DRS REED - MOCK EL|PHARR-SAN JUAN-ALAMO ISD|M|55|85|33|55|28|51|12|41|2014
108909123|CESAR CHAVEZ EL|PHARR-SAN JUAN-ALAMO ISD|M|55|75|33|59|28|44|12|30|2014
108909124|DR WILLIAM LONG EL|PHARR-SAN JUAN-ALAMO ISD|M|55|85|33|56|28|52|12|40|2014
108909125|VIDA N CLOVER EL|PHARR-SAN JUAN-ALAMO ISD|M|55|79|33|53|28|47|12|35|2014
108909126|AUGUSTO GUERRA EL|PHARR-SAN JUAN-ALAMO ISD|M|55|68|33|45|28|38|12|25|2014
108909127|GRACIELA GARCIA EL|PHARR-SAN JUAN-ALAMO ISD|M|55|79|33|59|28|48|12|37|2014
108909128|CARMEN ANAYA EL|PHARR-SAN JUAN-ALAMO ISD|M|55|65|33|56|28|37|12|21|2014
108909129|SGT LEONEL TREVINO EL|PHARR-SAN JUAN-ALAMO ISD|M|55|64|33|51|28|37|12|25|2014
108909130|ALLEN & WILLIAM ARNOLD EL|PHARR-SAN JUAN-ALAMO ISD|M|55|73|33|51|28|41|12|35|2014
108909131|PSJA EARLY START|PHARR-SAN JUAN-ALAMO ISD|M|.|.|33|.|.|.|.|.|2014
108909134|MARCIA R GARZA|PHARR-SAN JUAN-ALAMO ISD|M|55|86|33|59|28|54|12|46|2014
108910001|PROGRESO H S|PROGRESO ISD|M|55|62|.|.|31|35|57|62|2014
108910003|SCHOOL OF CHOICE|PROGRESO ISD|A|30|39|.|.|11|15|45|70|2014
108910004|DAEP|PROGRESO ISD|X|55|.|.|.|31|.|.|.|2014
108910041|DOROTHY THOMPSON MIDDLE|PROGRESO ISD|M|55|64|28|35|27|33|13|18|2014
108910102|PROGRESO EL WEST|PROGRESO ISD|M|55|74|33|43|28|41|12|32|2014
108910104|NORTH EL|PROGRESO ISD|M|55|61|33|44|28|35|12|21|2014
108911001|SHARYLAND H S|SHARYLAND ISD|M|55|82|.|.|31|52|57|80|2014
108911041|B L GRAY J H|SHARYLAND ISD|M|55|88|28|49|27|53|13|67|2014
108911042|SHARYLAND NORTH J H|SHARYLAND ISD|M|55|86|28|48|27|50|13|66|2014
108911101|JOHN H SHARY EL|SHARYLAND ISD|M|55|91|33|53|28|56|12|55|2014
108911102|OLIVERO GARZA SR EL|SHARYLAND ISD|M|55|79|33|43|28|44|12|39|2014
108911103|JESSIE L JENSEN EL|SHARYLAND ISD|M|55|84|33|42|28|50|12|38|2014
108911104|ROMULO D MARTINEZ EL|SHARYLAND ISD|M|55|83|33|50|28|47|12|45|2014
108911105|RUBEN HINOJOSA EL|SHARYLAND ISD|M|55|88|33|61|28|54|12|54|2014
108911107|LLOYD & DOLLY BENTSEN EL|SHARYLAND ISD|M|55|90|33|50|28|55|12|44|2014
108911108|HARRY SHIMOTSU EL|SHARYLAND ISD|M|55|95|33|62|28|64|12|68|2014
108911109|DONNA WERNECKE EL|SHARYLAND ISD|M|55|84|33|45|28|49|12|44|2014
108912001|LA JOYA H S|LA JOYA ISD|M|55|61|.|.|31|36|57|63|2014
108912004|JUAREZ-LINCOLN H S|LA JOYA ISD|I|55|54|.|.|31|33|57|61|2014
108912005|HOPE ACADEMY|LA JOYA ISD|X|55|.|.|.|31|.|.|.|2014
108912006|J J A E P|LA JOYA ISD|X|55|.|.|.|31|.|.|.|2014
108912007|LA JOYA PALMVIEW H S|LA JOYA ISD|M|55|64|.|.|31|38|57|64|2014
108912008|JIMMY CARTER EARLY COLLEGE H S|LA JOYA ISD|M|55|92|.|.|31|52|21|56|2014
